IO	 14	 451.683	 0.000316266
IO	 16	 451.433	 0.000318125
IO	 18	 451.233	 0.000320358
IO	 20	 450.967	 0.000317678
IO	 22	 450.717	 0.000316037
IO	 24	 450.467	 0.000315707
IO	 26	 450.25	 0.000317415
IO	 28	 450.017	 0.000316761
IO	 30	 449.767	 0.000317625
IO	 32	 449.5	 0.00031319
IO	 34	 449.283	 0.000315227
IO	 36	 449.083	 0.000317142
IO	 38	 448.867	 0.000317084
IO	 40	 448.6	 0.000305046
IO	 42	 448.367	 0.000316381
IO	 44	 448.15	 0.000317017
IO	 46	 447.9	 0.000320976
IO	 48	 447.633	 0.000315976
IO	 50	 447.433	 0.00031679
IO	 52	 447.183	 0.00031758
IO	 54	 446.933	 0.000320616
IO	 56	 446.667	 0.000322097
IO	 58	 446.467	 0.000320983
IO	 60	 446.217	 0.000316913
IO	 62	 445.983	 0.000317004
IO	 64	 445.767	 0.000315924
IO	 66	 445.55	 0.000316758
IO	 68	 445.333	 0.000321715
IO	 70	 445.083	 0.000317012
IO	 72	 444.867	 0.000316703
IO	 74	 444.633	 0.000319497
IO	 76	 444.417	 0.000316744
IO	 78	 444.183	 0.000315138
IO	 80	 443.95	 0.000315255
IO	 82	 443.7	 0.000315807
IO	 84	 443.467	 0.00031822
IO	 86	 443.233	 0.000316468
IO	 88	 443.017	 0.000317377
IO	 90	 442.7	 0.000316581
IO	 92	 442.533	 0.000315788
IO	 94	 442.367	 0.000317491
IO	 96	 442.117	 0.000326604
IO	 98	 441.9	 0.000313608
CPU	 1	 0.233325	 0.001
CPU	 3	 0.23335	 0.009
CPU	 5	 0.16665	 0.0236667
CPU	 7	 0.15	 0.0211667
CPU	 9	 0.2	 0.0226
CPU	 11	 0.166675	 0.0144
CPU	 13	 0.183325	 0.0228333
CPU	 15	 0.216675	 0.006
CPU	 17	 0.25	 0.013
CPU	 19	 0.2	 0.00766667
CPU	 21	 0.183325	 0.0184
CPU	 23	 0.1	 0.0114
CPU	 25	 0.1	 0.00866667
CPU	 27	 0.1	 0.0028
CPU	 29	 0.116675	 0.005
CPU	 31	 0.11665	 0.0106667
CPU	 33	 0.13335	 0.023
CPU	 35	 0.1	 0.0026
CPU	 37	 0.11665	 0.018
CPU	 39	 0.1	 0.0054
CPU	 41	 0.116675	 0.009
CPU	 43	 0.11665	 0.011
CPU	 45	 0.116675	 0.0186667
CPU	 47	 0.116675	 0.0038
CPU	 49	 0.11665	 0.0113333
CPU	 51	 0.116675	 0.0048
CPU	 53	 0.1	 0.0028
